,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,107820395530.12138,96710408442.7992,77825807711.50363,180772129091.7096,115469198767.74536,134751895338.21188,1.3732858542164296e+45
1980-02-29,114204804359.2511,38059879118.63142,79164457364.60995,182517799024.9566,97689913088.34393,110307876927.9654,1.3732858542164296e+45
1980-03-31,64952214666.98675,78997358750.27612,57967298253.803566,156484220940.76312,72098099262.126,109988667279.43263,1.3732858542164296e+45
1980-04-30,24188782685.95913,11084822194.171743,37185117898.67611,118188997994.97438,15774550047.257837,91412739756.16446,1.3732858542164296e+45
1980-05-31,-57593799545.59377,-22990440055.945858,43715776286.981384,142009715614.30527,57438302359.80772,136574413718.6173,1.3732858542164296e+45
1980-06-30,-200598589316.47083,-84349264591.63043,-138794306119.21317,34723595698.21338,-111245480004.23517,2244184316.9818053,1.3732858542164296e+45
1980-07-31,-209164101469.72867,-161280696268.7102,-129839977442.47665,-120558626728.80774,-106142716162.33969,-148941160152.9229,1.3732858542164296e+45
1980-08-31,-197745528329.9729,-153110103726.99112,-82931128421.59375,-99310094405.03157,-59512025807.81031,-121622015399.69281,1.3732858542164296e+45
1980-09-30,-78519213582.9765,-17681315787.93614,20865651267.785435,47386351340.74408,23183553895.867153,52889537745.75393,1.3732858542164296e+45
1980-10-31,13731875586.723457,30805591266.64058,32811652831.228825,26683338777.922016,22330586255.070442,39701428759.31106,1.3732858542164296e+45
1980-11-30,78866340355.30078,42090753638.01714,62756976764.70752,112630524427.95256,61593645077.04062,77457717645.37485,1.3732858542164296e+45
1980-12-31,21779577991.617695,50456431344.207954,19808342140.07537,9810770537.379961,4750839348.808995,13880571721.473452,1.3732858542164296e+45
1981-01-31,27290288117.699528,29491679614.32406,16591377761.791267,40806935566.75789,-4958834200.236051,22987904806.77271,1.3732858542164296e+45
1981-02-28,36594309755.31448,24533113732.539917,33911093042.06219,105774183559.30457,31847826120.057053,63975490540.3342,1.3732858542164296e+45
1981-03-31,37677502867.05793,69535265663.03273,29556455732.32559,80401020805.61948,30179166667.431046,48880394472.923615,1.3732858542164296e+45
1981-04-30,70971230097.92749,37138226301.73013,66299199065.19075,174252160105.38153,116318201781.74126,88900535011.03307,1.3732858542164296e+45
1981-05-31,-27312004533.685,5506238870.138482,34282821048.63353,60508177866.548935,22398055767.550488,34514837796.34654,1.3732858542164296e+45
1981-06-30,-166108223598.44193,-49383943802.226006,-100464150048.20312,-7502633162.258659,-71205078410.08826,-3144160426.496451,1.3732858542164296e+45
1981-07-31,-226236408514.02652,-146557479627.78647,-168138027208.46872,-125664865534.55971,-137517588786.67108,-259698187202.57907,1.3732858542164296e+45
1981-08-31,-165229947412.7589,-123876541206.2599,-45216168391.99659,-94220223290.86877,-24892166683.40243,-133849070904.16298,1.3732858542164296e+45
1981-09-30,-98295612008.60786,1643127877.9775383,5926879635.38607,-37108534734.53477,-22910846688.12667,-6548645032.329034,1.3732858542164296e+45
1981-10-31,11035114754.838852,16907834396.926638,24092273033.721626,59010005460.95392,8668310146.382572,52225956448.66008,1.3732858542164296e+45
1981-11-30,50370006358.56319,53428549378.56906,46332446025.52043,102115400954.16702,65175309492.019745,70613855374.70601,1.3732858542164296e+45
1981-12-31,56411232440.014885,13529068904.87925,54719763655.64918,103635716508.56523,87599911410.42279,103753724852.21967,1.3732858542164296e+45
1982-01-31,25919672419.58324,9121146268.21909,23956461656.452976,44570801775.85906,24953691906.332874,30886850777.005493,1.3732858542164296e+45
