,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,176690111644.19888,450922022967.7531,160065359147.4349,4.226611476878679e+44,-2313063015.541001,204260681290.0021,8.909954067180692e+44
1980-02-29,367253355912.50116,172228001791.86127,342024009952.56024,4.226611476878679e+44,183118102018.71838,183075425946.31876,8.909954067180692e+44
1980-03-31,325610575049.3628,285816921304.14856,273488070248.67175,4.226611476878679e+44,267933436312.98926,337701008638.5247,8.909954067180692e+44
1980-04-30,202828129891.3703,24867162330.447773,157137057871.91232,4.226611476878679e+44,217776933659.49484,261418170729.31845,8.909954067180692e+44
1980-05-31,-185839236921.42834,409611916.18275213,48839058470.030266,4.226611476878679e+44,-526314100227.40564,92782879029.05745,8.909954067180692e+44
1980-06-30,-550299849399.2656,-281969479677.6911,-307514948914.06616,4.226611476878679e+44,-559146283466.8274,-239617723397.59747,8.909954067180692e+44
1980-07-31,-764321266954.4003,-769563326390.8888,-415528913700.1702,4.226611476878679e+44,-1034625544006.7311,-600904433970.9131,8.909954067180692e+44
1980-08-31,-322780060075.6246,-497018444379.1822,-51461843310.141235,4.226611476878679e+44,-474949931650.839,-285471433095.2914,8.909954067180692e+44
1980-09-30,87410091623.4923,309964272844.0697,146491145916.61786,4.226611476878679e+44,-142324546914.15094,127384112182.11131,8.909954067180692e+44
1980-10-31,171893248736.12698,114606164526.89941,140920801743.8164,4.226611476878679e+44,67288305691.87866,141111510993.71442,8.909954067180692e+44
1980-11-30,210888405414.2977,168446643322.33145,190315999405.05865,4.226611476878679e+44,49159479531.89731,206339825683.6451,8.909954067180692e+44
1980-12-31,88668404651.26465,233238358729.2396,56814240304.1848,4.226611476878679e+44,8437829639.897316,74507499603.06758,8.909954067180692e+44
1981-01-31,81379831918.64249,71619223029.10512,58637381119.52982,4.226611476878679e+44,-23430763637.90103,92244757989.40498,8.909954067180692e+44
1981-02-28,328770531432.58984,182509484937.803,243921827713.80328,4.226611476878679e+44,380995497070.56116,311163641628.95966,8.909954067180692e+44
1981-03-31,139147634158.9929,334844132111.2965,103631136557.30717,4.226611476878679e+44,101150107835.32047,137270675437.5136,8.909954067180692e+44
1981-04-30,189698282636.9999,145940916584.94876,182731540370.74478,4.226611476878679e+44,-83495174623.78593,118254035177.75,8.909954067180692e+44
1981-05-31,60410238701.35274,101946688795.55223,200712335724.89627,4.226611476878679e+44,-297498442732.25244,240930783471.25644,8.909954067180692e+44
1981-06-30,-294610324042.1316,-226293195732.46457,-193999522307.67297,4.226611476878679e+44,-575067716760.9653,-236223885655.14056,8.909954067180692e+44
1981-07-31,-658222475057.815,-698108600909.0917,-348988674251.36847,4.226611476878679e+44,-858197673617.4253,-664997838098.4244,8.909954067180692e+44
1981-08-31,-227455259802.57864,-554437027559.649,155400908710.95642,4.226611476878679e+44,-296789041149.24194,-52395516441.86406,8.909954067180692e+44
1981-09-30,180389989511.79407,360918770832.01666,143804493465.6634,4.226611476878679e+44,-191802109844.6571,95349889010.25838,8.909954067180692e+44
1981-10-31,164054742460.4806,72405832235.61409,103927490782.11224,4.226611476878679e+44,131966229937.36433,196084264690.9927,8.909954067180692e+44
1981-11-30,190628307721.69687,242290541279.77203,150851373455.77094,4.226611476878679e+44,-27588553285.318035,103084338721.22537,8.909954067180692e+44
1981-12-31,75234145426.04897,39533145456.105064,50134899985.011246,4.226611476878679e+44,-8464304081.701996,48651328874.276955,8.909954067180692e+44
1982-01-31,88247281745.7689,36612197219.50878,75742865207.10025,4.226611476878679e+44,-7765317300.64587,86137493176.33644,8.909954067180692e+44
1982-02-28,802547100149.0172,258408140118.1385,436238846261.5125,4.226611476878679e+44,775863415543.1132,456216245681.6319,8.909954067180692e+44
1982-03-31,325669311468.8043,123794338864.28279,282554887741.02783,4.226611476878679e+44,603069315830.1378,359884513909.0392,8.909954067180692e+44
1982-04-30,149957064425.38593,176152123545.84485,131116609472.19696,4.226611476878679e+44,-44384232558.79469,142062425291.1887,8.909954067180692e+44
1982-05-31,12765946817.479952,20393789547.78568,35833921484.382416,4.226611476878679e+44,-118372774778.17128,75008708707.3629,8.909954067180692e+44
1982-06-30,-539885648150.69037,-422068985192.3052,-356514651159.2134,4.226611476878679e+44,-731648057450.0018,-330953147231.1224,8.909954067180692e+44
1982-07-31,-563823958111.3981,-1077502192496.2501,-291841409168.0955,4.226611476878679e+44,-562418072350.3679,-460514143276.45636,8.909954067180692e+44
1982-08-31,-288919890957.8579,-455665156839.7442,-31719678589.292385,4.226611476878679e+44,-166299599200.19247,-55475426205.99839,8.909954067180692e+44
1982-09-30,160100568250.7802,219435491950.12744,116112195022.86534,4.226611476878679e+44,160450833352.76382,178003501137.95428,8.909954067180692e+44
1982-10-31,409289516851.1233,114397191080.42479,264471991185.77972,4.226611476878679e+44,548515202245.5566,461047884490.68396,8.909954067180692e+44
1982-11-30,217276708211.46912,76655142489.90898,179382951564.2297,4.226611476878679e+44,250421168856.37888,230564636593.94513,8.909954067180692e+44
1982-12-31,139875886593.87384,287851427676.4117,120684558038.96458,4.226611476878679e+44,95450166249.64192,165608307878.138,8.909954067180692e+44
