,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,184362267466.6263,7478887447.804484,77738656596.83304,225682826718.43002,196977656506.22162,109322904356.88763,88616275268.42851
1980-02-29,66271284671.770966,5617757664.060123,19798842803.67903,105450704261.34657,40164924087.0844,26188405898.252197,23989106802.30811
1980-03-31,149206121522.99658,24171937338.340687,55828876113.792595,145619571848.59064,151331747865.0223,83172721027.13597,67878339579.897415
1980-04-30,79731190197.48323,2646286563.515098,23460150996.250057,104054684683.66077,67606359129.51678,39466633660.12158,20529566660.43677
1980-05-31,95637956173.9982,57046477076.17235,35508727226.52953,90158656505.62416,44878292361.15547,51030178609.977486,23704753660.57589
1980-06-30,83790466726.57275,-30441159036.34766,45332358286.848335,137847986025.67053,144884163820.84692,120453264250.8129,9575988532.030909
1980-07-31,-178809613966.5707,-117586741977.01721,-26939464187.683205,193825080606.45526,231434103503.7342,98781340969.01837,-189722107903.5547
1980-08-31,243142425198.7501,-84172762435.31526,203516183521.34796,215863494162.69318,361079926525.472,187440306011.40097,126025772547.80244
1980-09-30,138503889803.3953,43782939566.69518,64523274239.00742,124513397079.4365,107741283507.37404,75983484225.05069,48481739704.62124
1980-10-31,59655009361.89897,94135958969.72527,15260254908.992895,32860991580.19862,5609128607.745484,22874547032.20042,12536377928.481558
1980-11-30,285234905673.6133,31041377484.709133,123709294993.26567,361108296800.18353,344185247276.22565,238821814262.39447,140156907570.05927
1980-12-31,70052110752.40158,4240332037.4204874,19196204933.328712,106105802292.14653,42531823134.13768,38914662344.633766,22333010576.716454
1981-01-31,81479624797.11987,4148050426.6105323,21676603176.20332,84674034967.69957,33957828312.792114,22838982537.06491,24057394427.975674
1981-02-28,70323518649.7473,19132363670.956284,11190049075.001232,85679884722.12828,35906755829.344475,23742136864.75903,11808972273.786098
1981-03-31,81356463120.69179,4182932892.3337436,18830838715.453186,71118888150.78319,38179212028.417694,25114874063.556705,21265378757.997097
1981-04-30,110659910148.38232,3977055503.1521096,30859863629.453636,98328145820.27196,47741025717.92139,38264369121.631645,31421635807.362602
1981-05-31,152827322828.06686,27591191641.480858,57401475209.92044,137918894705.17117,121573288052.9989,73490274101.21075,47050317559.15201
1981-06-30,-149449428125.3781,-31546297235.736263,-55096276033.943375,40626498491.973625,18322236722.574768,15500200964.435566,-175103646413.81256
1981-07-31,-368486617397.7661,-110943666222.7724,-174484275413.79193,15467464635.133553,51556328709.68818,-89201300441.07582,-336896129927.8094
1981-08-31,202102233417.1375,5055551857.16838,168205414126.9026,230903151447.82382,391623315671.3792,211061978267.91446,64503862335.099945
1981-09-30,237138586048.4992,43482897877.41088,112634025897.76994,140590273970.517,204746192920.61517,130105351648.8644,86033663827.42587
1981-10-31,210394643527.66498,92582009485.25081,90434410571.5079,182607988219.70267,226219102054.5382,132126044186.87994,96903789790.82788
1981-11-30,176557824229.11227,33631081995.57653,64602794703.46496,159458316956.0435,146577531289.97018,85017371634.30014,72950425839.007
1981-12-31,100428672247.11792,70166564546.61134,28977122285.423748,106816555065.21199,80590009025.03654,65450288520.489365,30436807227.392723
1982-01-31,158427514389.3523,61062614510.455795,65836549395.10192,153787739165.0567,155807720824.74014,85927558009.28688,75683774567.3247
1982-02-28,51912645002.78868,28697228586.5753,3162338068.6354747,21009537076.508694,-1955738899.1489341,4052329200.6182923,3900622299.917967
1982-03-31,116997928625.96234,103745328447.69589,38114392904.25046,137315951276.06273,115843816439.27338,62981550654.10229,42600005593.812355
1982-04-30,97099696115.7377,22675354161.006348,26939763892.868336,70342103171.60818,44948152749.858635,25588615230.067436,28488256249.006664
1982-05-31,75298998603.53566,30959448745.101475,17084688661.587118,54918901792.33605,24103783643.217865,22213191995.749916,-158746174.05198348
1982-06-30,-238233797943.22293,-22790400393.137905,-98161368448.39973,15197798412.173382,-38628982121.56998,15994881342.11675,-215278677844.69623
1982-07-31,-308314192118.5645,-84563134076.63806,-153929015311.04398,33138886848.716064,67459486738.79967,-31273404183.618057,-346207323424.0264
1982-08-31,7766768344.841875,-43599751945.75898,50064226532.73837,88638945549.99756,188514057835.25714,99176400382.39084,-38007725657.345215
1982-09-30,197585291009.5057,58635524517.00956,75092666732.90445,149591647484.52716,195439068763.13266,93112498488.5909,79303854366.12833
1982-10-31,86646080772.4979,132166412099.49944,21501764806.161526,39826499960.62575,10031683419.704342,27064478011.963966,21952319364.554108
