,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,408482143339.3968,558339793040.5726,277378219740.8681,437981886804.5365,319337901376.2479,418484149829.958,7.187635082838409e+43
1980-02-29,949828118072.2638,231981307092.19852,605402059820.767,752519190295.1038,888252520809.7557,677951615551.77,7.187635082838409e+43
1980-03-31,465332458932.77844,519539027599.2628,304224360803.9209,408220215162.12445,243880495536.0601,380589166651.46204,7.187635082838409e+43
1980-04-30,301920305333.65216,59926419543.66584,173819182988.65988,245967033963.60257,132066959384.9431,357616340018.3717,7.187635082838409e+43
1980-05-31,91646967341.97255,26265474473.305485,236775707183.0391,243420871194.4952,23803546471.436005,253827456119.92563,7.187635082838409e+43
1980-06-30,-868622807829.2758,-79213457150.611,-301971461692.71063,-377680102249.27515,-688265209998.6818,-375627045602.0312,7.187635082838409e+43
1980-07-31,-1129395273108.4297,-426227652145.8212,-435710736981.9808,-890076411014.1188,-817816239817.2677,-1293292527281.465,7.187635082838409e+43
1980-08-31,-685584899048.6019,-378934299686.0251,-121911399411.37897,-581030493298.9271,-348038680603.96124,-508206913478.7495,7.187635082838409e+43
1980-09-30,88820020146.94289,339635744754.754,133627205492.55301,108017748479.79301,-20272825407.38356,57608437253.52245,7.187635082838409e+43
1980-10-31,284685299410.8754,214618215258.45642,166355976939.81555,223513675695.49756,92900356454.57492,235027608193.8509,7.187635082838409e+43
1980-11-30,545292403407.30365,215846356740.52924,405715402403.7718,653623781922.4021,510433046191.2137,464114039296.63104,7.187635082838409e+43
1980-12-31,230281532231.4447,286413328719.7231,88542637035.69469,102424465694.31056,36599831635.73436,81505817440.12067,7.187635082838409e+43
1981-01-31,224334762618.35895,115182568694.59695,101487396963.23868,184013484142.18024,55506792487.72552,130763631518.93645,7.187635082838409e+43
1981-02-28,379519463614.68463,216763142025.22278,230750208856.77716,293362849558.4424,159459824656.37518,318333920700.7885,7.187635082838409e+43
1981-03-31,241741807654.49014,430053620634.7874,124678229503.958,145443038146.3537,50091900670.79987,151062914803.4718,7.187635082838409e+43
1981-04-30,542326733253.77386,236646301745.9703,377345443642.2911,513847792690.42084,515259160140.6923,448523680255.88025,7.187635082838409e+43
1981-05-31,332707778015.621,110090866873.86446,267541433338.27292,448060167823.98444,18436508112.15022,334906571836.14124,7.187635082838409e+43
1981-06-30,-502423401294.3395,-59540392799.89542,-48580912641.27711,-294777043528.8407,-402302851760.79944,-143890110596.57498,7.187635082838409e+43
1981-07-31,-976857686152.4152,-453427145576.1259,-295877701796.23157,-987096838911.8976,-561941741640.8317,-1141825986593.214,7.187635082838409e+43
1981-08-31,-573861129153.5746,-447280280394.1885,225264690909.63724,-473437176410.6749,-103773663770.42491,-497633460867.6745,7.187635082838409e+43
1981-09-30,73099903535.25426,366291404035.07153,105514953799.32472,-54793654139.99461,-189984810150.96136,-36224229369.66795,7.187635082838409e+43
1981-10-31,187704605392.23346,112592689329.42415,69847699429.0832,27227554918.36467,-26213675939.71506,82866101677.14236,7.187635082838409e+43
1981-11-30,374811359582.9278,364801665067.2648,218046941590.73148,330574031942.1095,366850089771.52295,222690506738.30954,7.187635082838409e+43
1981-12-31,202846275741.3097,49085408702.741585,78467752622.95868,117848633598.87279,-23757820999.155865,80690882797.365,7.187635082838409e+43
1982-01-31,204428664689.1706,45186469680.48848,109993869371.66002,141695845902.99408,52160183169.74176,115443146250.66951,7.187635082838409e+43
1982-02-28,748221601502.4951,342951174621.5539,485465290912.89307,801640183091.6229,569200857182.7731,702174773927.9105,7.187635082838409e+43
1982-03-31,319378342243.1418,147851204542.70813,202810731139.33557,244749518175.9538,155455780804.9056,226444256949.29462,7.187635082838409e+43
1982-04-30,354072999860.50476,203248557834.35974,240408304906.6044,393815164641.5755,299417671462.3644,308060233826.6953,7.187635082838409e+43
1982-05-31,132984642171.19531,14172801850.204643,37980504478.20719,78469045916.10461,12440642036.918037,47780509672.20819,7.187635082838409e+43
1982-06-30,-600205186356.8187,-248759738122.9826,-127529531316.25688,-327042162492.5878,-575973639042.2085,-158917269656.68863,7.187635082838409e+43
1982-07-31,-780998815058.0508,-997567235475.654,-41496392845.036156,-811689745504.2227,-431212322487.42224,-762717701314.4618,7.187635082838409e+43
1982-08-31,-659834643672.7383,-438611743130.926,14298588974.348307,-486731454746.08466,-421621495477.35266,-467295965632.5164,7.187635082838409e+43
1982-09-30,124920467913.0116,267502548577.12485,62329000515.45695,-35148174909.580444,-85042418839.40923,48270404721.46212,7.187635082838409e+43
1982-10-31,215338312943.72238,136900965289.00041,157728450830.7744,69183156964.51186,-153142981314.14322,214316997646.48715,7.187635082838409e+43
1982-11-30,303104008614.4958,85626943865.39818,181380356407.12753,159264617725.68045,108294064099.70638,212233418121.5326,7.187635082838409e+43
1982-12-31,292738109055.95013,408129384427.04694,163677905247.42474,309856830513.62195,188625147259.8281,256759024319.31604,7.187635082838409e+43
1983-01-31,353937635885.48395,123807185442.26161,248958098531.7365,520969304514.3704,276845597939.30646,359524647686.1638,7.187635082838409e+43
1983-02-28,721893530267.6206,370174505781.48395,630981653049.7201,849398668458.446,1099158611716.4331,733800780713.8033,7.187635082838409e+43
1983-03-31,334408470963.3108,261796203242.285,244779650900.1159,388496294077.4575,420505143292.7042,327690708900.5226,7.187635082838409e+43
1983-04-30,367151471576.73615,350209387112.06085,279954521340.6448,368566034485.84515,397425727826.5447,312829111647.60895,7.187635082838409e+43
1983-05-31,87607647894.94635,67818672382.91027,20614931677.250744,19373103003.204823,-100353521927.39806,45029893566.809875,7.187635082838409e+43
1983-06-30,-348933762678.0929,-176603087936.24728,-7718484615.383659,-135162466375.0341,-280551213463.4178,-26856791945.383823,7.187635082838409e+43
1983-07-31,-613629415766.9556,-667531075251.7202,130404974105.55585,-555677597929.6754,-231889699237.82776,-213985681929.92886,7.187635082838409e+43
1983-08-31,-57897607628.44005,-478987868801.61914,224037566557.4895,-218863386826.7623,172891524147.04062,-65871461827.67317,7.187635082838409e+43
1983-09-30,121091196364.77956,187325737449.42926,140199277662.49847,71496798281.62386,-58314891725.97531,134996594930.06467,7.187635082838409e+43
1983-10-31,182581067083.28146,291752398714.26117,99088301893.50145,123315566846.10071,46530434310.56174,153750143514.77008,7.187635082838409e+43
1983-11-30,331952235839.3068,218514622042.48718,237171622313.3288,395682671557.7714,279173961032.9827,305089705942.34717,7.187635082838409e+43
1983-12-31,209526428426.43732,156618231166.99072,117370312923.07101,175872360816.17807,67037512598.612076,157988076151.72418,7.187635082838409e+43
1984-01-31,377954696748.61835,320045984632.1312,265572668323.11328,417709915185.35547,230950176359.9958,364627017081.4084,7.187635082838409e+43
1984-02-29,737829956565.9799,355556211414.10077,405287283723.2181,665297786585.1395,607859119144.2778,633710468474.4407,7.187635082838409e+43
1984-03-31,564718694124.7621,593396048251.3512,385933829997.47754,610466125285.8518,506885009952.37823,555740323785.204,7.187635082838409e+43
1984-04-30,660759329424.6152,345873095653.96893,427787730083.1499,620722059703.6455,548786301412.67535,530751055355.34094,7.187635082838409e+43
1984-05-31,418016118612.12787,219082937478.62195,296041786945.8429,373917583591.97284,264990935172.0304,355929223539.4783,7.187635082838409e+43
1984-06-30,-645333398565.8005,79241945340.4076,2426140060.7654414,-123246396141.64671,-455549614866.26605,-4897346215.506403,7.187635082838409e+43
1984-07-31,-1132814660085.483,-308781971792.67883,-239256588770.88852,-977889542710.4594,-722578875624.3143,-1027155693453.9749,7.187635082838409e+43
1984-08-31,-572434631054.9248,-446745594229.72144,253271212036.27127,-350979864152.9373,-280790479005.20435,-332211801195.178,7.187635082838409e+43
1984-09-30,350567308871.84827,99692120401.99455,358478494631.4113,317845885004.4839,136281883216.78168,492377783561.11005,7.187635082838409e+43
1984-10-31,379297285830.4673,441026168375.392,232196046199.01068,233769370317.97705,215705191348.59164,343546072654.6961,7.187635082838409e+43
1984-11-30,245487682037.5565,102219751638.24408,116887953335.81367,70351142114.53973,12818642183.805704,158542436202.2155,7.187635082838409e+43
1984-12-31,1241165241766.1252,203012848148.50388,789455104124.3716,948645443167.8372,1083216884532.1183,929172816396.069,7.187635082838409e+43
1985-01-31,894317421600.4674,263084327538.88687,590850073025.2556,671696515070.5763,859637019687.7389,575492048822.8105,7.187635082838409e+43
1985-02-28,1425885124230.1357,433299965837.25903,768935290338.4534,1025390293207.8306,1095560848254.5647,927939702457.6527,7.187635082838409e+43
1985-03-31,404742234768.85315,398136192863.46454,265398621622.07913,508318240319.53723,357638570670.949,410044113733.21454,7.187635082838409e+43
1985-04-30,277934005902.8407,107984233172.5475,145584395712.54764,157337018203.02298,82246747904.55145,178434619695.26355,7.187635082838409e+43
1985-05-31,-96862425690.01668,443539435850.7112,73228646658.67093,77868721460.18689,-121338890293.49307,100657054216.5696,7.187635082838409e+43
1985-06-30,-615916262624.8115,-210246190271.37314,-85082431261.2151,-136637364780.79912,-319664493205.4807,-119624890406.02545,7.187635082838409e+43
1985-07-31,-854541603820.3401,-614177493505.561,-176542522545.69983,-806993341668.2402,-605220986687.7422,-956029335764.7083,7.187635082838409e+43
1985-08-31,-791147119397.6124,-437257195640.73816,-57997253125.868774,-615534137469.5103,-440874982246.2109,-465051973373.06287,7.187635082838409e+43
1985-09-30,57976593574.33935,118669076642.6661,27140850009.07204,16184792219.267876,-79329242965.668,46668148419.77675,7.187635082838409e+43
1985-10-31,621000548700.7823,355210844716.33563,462204900572.6319,513907610048.8291,634535708869.6536,536605792991.6279,7.187635082838409e+43
1985-11-30,764217198378.7183,238285402907.77707,545809659911.48096,795593193607.4514,660176591459.2095,720337406992.4141,7.187635082838409e+43
1985-12-31,150778366643.46103,208800857041.0761,28630566498.898457,52632702697.67879,-7589010502.9492855,35682505865.68983,7.187635082838409e+43
1986-01-31,325605632201.30396,375231755650.76,202556944785.4727,326131296915.61084,158230690238.4088,278545222940.3649,7.187635082838409e+43
1986-02-28,567204982859.5516,152673300884.8573,350369950772.3681,504910062656.86237,603579687684.0181,440525435215.11707,7.187635082838409e+43
1986-03-31,539792458416.7948,408700551948.44147,371700305446.8854,644351284254.4294,486503795354.7937,538195942351.23004,7.187635082838409e+43
1986-04-30,368085437414.4961,129293660916.76613,267377681469.62973,305916111893.6961,149041402369.9619,408414470853.88055,7.187635082838409e+43
1986-05-31,149519911044.02673,349366244664.45447,109368432232.42488,51714220435.192726,22668487988.879524,99757475395.44633,7.187635082838409e+43
1986-06-30,-324732365879.85925,-105761769099.6301,22494074148.599373,-81199832440.16676,-291834073745.2752,32601773584.14989,7.187635082838409e+43
1986-07-31,-921325414275.4513,-462727492178.8732,-220179400181.51947,-754973094506.3838,-479664402339.4808,-663684886354.5273,7.187635082838409e+43
1986-08-31,-629159953167.9434,-236967968509.61545,146279204570.69952,-463660774953.69543,-171276294832.37268,-377199626890.7912,7.187635082838409e+43
1986-09-30,-2863111684.885384,378406966655.0505,103740626859.86446,16214453610.777956,-12922884454.98657,89229480712.64609,7.187635082838409e+43
1986-10-31,262276688560.47632,392512385077.46045,202415684351.3571,125346016717.33559,29539450293.0896,205942620530.6222,7.187635082838409e+43
1986-11-30,234374655390.00327,110821578060.42172,132199211567.76395,100358912835.14664,-13677546970.324244,214595540995.5335,7.187635082838409e+43
1986-12-31,577273690541.2384,178118078863.81604,461237953490.45776,472017361526.60266,369974364923.29944,478529979834.786,7.187635082838409e+43
1987-01-31,1259024068885.7686,132494853337.55026,868696250122.9136,923974513050.6002,1472420706557.7961,855577197351.6031,7.187635082838409e+43
1987-02-28,525986821845.11237,78810559992.66222,337243197951.8339,409857629989.0745,531903295731.03754,418087370066.98486,7.187635082838409e+43
1987-03-31,585798399752.922,99600462858.6246,379005260448.4794,556461123259.5771,430894463905.67737,517298993449.8551,7.187635082838409e+43
1987-04-30,952998118540.9554,288293120146.84174,582161733131.0078,830485544448.4781,808923216241.2927,822872201003.27,7.187635082838409e+43
1987-05-31,110459319158.93799,58482465644.38284,83111398097.89653,80546265376.32492,-168461685955.5361,97918324345.61926,7.187635082838409e+43
1987-06-30,-787575169476.6304,-273293528376.07755,-137419462413.10594,-342338951505.80054,-626268112693.7792,-230605007189.55377,7.187635082838409e+43
1987-07-31,-840177516513.3359,-540874752126.3151,-158366328210.92023,-843320509426.4895,-599076357574.8431,-1211294642009.1118,7.187635082838409e+43
1987-08-31,-616621323458.241,-234853210679.03848,-104139073371.37936,-650340463680.993,-334572225802.7755,-639432755068.719,7.187635082838409e+43
1987-09-30,233628506044.98865,187977964145.57938,278589940653.62024,162140166576.1302,317488125596.23395,203603343215.1169,7.187635082838409e+43
1987-10-31,295643601698.3614,336986248523.8367,205240214426.6743,188611593093.2074,236068155682.28375,210089084784.2037,7.187635082838409e+43
1987-11-30,383622751223.9405,150118468202.9207,264118369488.66898,394516482815.2653,294562962012.68976,383835193929.56604,7.187635082838409e+43
1987-12-31,392302097785.4372,424328617736.7081,277826898694.068,421180870824.6436,309973235269.9054,307784439384.3802,7.187635082838409e+43
