,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,132163929949.17532,12332988599.477194,59253972981.16023,195999224645.18073,94495872158.40471,135721448195.30583,55227526016.903275
1980-02-29,91309789976.93596,14270392200.247032,33812342524.079994,57108186646.46394,47296206720.58711,49049488385.98756,35848470565.010155
1980-03-31,134029158741.4194,46921157773.41597,51037449837.328026,155571566144.43506,115392339848.37189,154856242206.13824,47795807938.10199
1980-04-30,81196698213.57794,3005267251.7257423,18437728616.98093,64720084142.88369,48124708968.33708,43031849905.35486,3073961947.012825
1980-05-31,135263032039.8323,120857893832.62,49714662798.85093,149446680249.0899,71326155155.0105,87519674821.39992,7654826488.450499
1980-06-30,59979172326.002396,-39452922289.41628,42236964070.83807,16993402815.150007,-954530208.6833527,65926959068.11637,-71491232850.89665
1980-07-31,-475683087411.64935,-202253754107.96042,-220297489672.00333,38076535626.187584,-4616884881.084637,69879677946.48547,-546725865583.6439
1980-08-31,451940172424.04584,-77456043820.37083,327464232027.63934,857435433492.5684,740691644646.1989,508560438430.2564,206553064384.4801
1980-09-30,210856305693.4248,67227952495.69959,87084541093.52252,377741839183.6006,286671648845.9955,216065921644.71646,65496765700.123505
1980-10-31,68813557515.8601,128605637581.55437,18495689441.93058,44129929413.5692,-8906806516.78354,23989951163.76696,13575841231.169529
1980-11-30,229786486330.7747,50182956483.67376,112894740629.60551,261638451368.2193,178190121811.5214,200207872548.28503,117730452466.22401
1980-12-31,71567570807.45447,10349008833.723574,15936838084.670431,86519917608.477,20038837917.469307,32310181654.36114,15060399664.12992
1981-01-31,68400757629.76469,9976709552.001694,23066407725.835297,76259276323.00737,15164993853.461454,26321642396.306965,21571730919.325256
1981-02-28,60506971535.36158,52961192053.9028,9026720736.325281,23323007386.81616,6540878516.584629,17886150554.96737,7188671551.553572
1981-03-31,83675617441.96216,14209026644.316431,22379421369.49117,65037054860.04575,37628561443.5163,48678469801.78665,21551524710.705666
1981-04-30,112799321482.92603,8156901333.428157,36828739864.41777,58969508376.64247,37520785397.11856,52411889117.86524,25433055062.511547
1981-05-31,157591484672.1563,71729246553.86581,66137322876.01575,196673801150.57913,79030910573.30743,82508855657.73628,11950632179.533947
1981-06-30,-180619043446.0471,-28584888339.464207,-172730986216.2364,-104426869673.24684,-80468506890.47353,-115412512999.85503,-333785283926.7215
1981-07-31,-485902982249.9239,-167620373809.57587,-261878575955.4698,80508524788.50339,53504739027.39184,-126218174839.55891,-687969621642.1472
1981-08-31,126385927523.09106,32109624750.46116,140898357092.43756,380122168129.7222,337433186896.7879,209318789366.3421,16492362881.451128
1981-09-30,188786140779.38834,101489424643.83662,98422266083.46768,306120386984.4019,154765893492.91183,347060841591.44763,46645592672.69838
1981-10-31,213590363480.18542,130163341636.5135,112063442552.19336,181916982504.90567,130618034757.14702,137718434958.8363,105957130142.87717
1981-11-30,154693805433.87067,42688899699.0912,69068716212.85011,244798665119.31503,138530862357.71674,143855240645.03214,68508704592.51876
1981-12-31,77303074769.61752,102164939240.5997,22274100751.639767,61006463597.12436,16836668686.28053,33278016642.399673,17853509382.37012
1982-01-31,114821437418.40784,98734606466.70941,57985513764.57128,123334082015.23628,50138603397.691734,117510607812.30464,59855823159.23304
1982-02-28,34524626823.316795,60194296468.970314,2881742962.2832975,29996647783.92439,2150240162.470945,11214045707.820658,2817104668.6545343
1982-03-31,73448028402.52132,207126428028.1581,27274669824.58773,88995721964.17897,37463203353.20559,87550062750.67255,22580441651.339996
1982-04-30,109845159775.30397,45005551963.06625,44503277203.67286,75322318857.06369,76774376154.0031,44112926869.157745,33494084555.471756
1982-05-31,53370912393.68936,45364403861.23464,14145206468.117788,-21584997036.68625,-11513933609.62076,23467461289.133835,-37108594137.88469
1982-06-30,-237366077445.07333,-30941467274.86031,-200436336340.6203,-79551499686.34108,-63486837130.62037,-11015335299.316744,-479324630820.6265
1982-07-31,-383635900975.7098,-183805043742.453,-232363131196.21768,50004060016.42286,132250122315.06078,-32320652603.286922,-656026484317.3597
1982-08-31,57998430073.030014,-58024500413.41471,69356782239.81343,128013956944.08821,84665093325.94511,19997178675.634666,-63839225729.65449
1982-09-30,194299405132.05948,75234505171.95248,92235270320.12451,241196296085.98654,204042791657.5904,142689623928.081,86099051733.58586
1982-10-31,86803094181.56439,199206629069.04932,33158625117.671894,70035486545.6207,29990564004.78309,47434831649.44189,29261796239.883457
1982-11-30,95666155409.45302,50497384789.96521,37997316156.576866,94174271256.09207,81595116096.62315,52433345154.73024,38755392607.07235
1982-12-31,55471644154.10314,51828909134.30613,12998247013.141964,70305095232.1561,26544190655.096336,23657123529.078056,11698501789.977654
1983-01-31,32400097424.872936,67199780122.152306,35580556.6347686,4792112181.732486,-7912743886.515053,1281681723.2519019,511582112.1347786
1983-02-28,63822192378.28842,60035869072.60855,19276857406.283974,78766948786.39183,53087147454.07135,45905773779.37047,16639339166.104864
1983-03-31,59600540331.479645,46996656086.19937,18288078881.06277,64824026287.97909,59941091743.66629,44609612595.80489,14336280717.130419
