,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,2105379418.7939405,127827224.20897435,492072986.71646565,1081506621.783641,413729699.7446916,945912252.032709,528268353.38558596
1980-02-29,1435279946.9634845,112514422.30106387,225044928.13016248,384564596.7983712,-75684223.79102334,405072239.7408114,270208277.1960448
1980-03-31,2133137272.3480153,251827836.10247654,458967198.77645844,1010313327.2992479,804645261.8656597,920501347.1025223,535846923.695495
1980-04-30,1550819833.3836932,32933634.684424907,165883028.70841554,456056152.1596096,260127811.80693945,480948691.01235133,119344630.80176473
1980-05-31,1850649731.2208812,679448416.3197007,282177539.25340474,1840291678.7710032,398176072.03826994,711970369.2430371,164785955.72994655
1980-06-30,-876075839.9163451,-262143570.55600163,522520424.3333612,568374271.4745979,-1355724361.8540812,348033575.8921095,-95782163.07858598
1980-07-31,-8655749534.939552,-1858946230.619111,-7011456913.868891,-2855693713.443005,-4329479498.7434,-273247813.1285938,-9968162886.642868
1980-08-31,899206966.5293895,-1109172354.332374,3447909362.434971,116048045.93273461,4648154251.935444,4931356309.8617,3895651187.450663
1980-09-30,2835489646.2394156,694055275.651284,771960736.8933749,2181846728.8421044,1418807097.3658242,1979729059.2315612,725580360.8127382
1980-10-31,1316436865.5575144,1005077017.9704795,123438047.03549315,-112266599.99389422,-496522673.14426464,247417216.1824386,103810987.91982023
1980-11-30,2869193621.712637,380235790.0834073,841343901.3987908,1636663918.549435,1094646723.733227,1420839480.3164313,940282324.8931088
1980-12-31,1321426303.6356804,96740834.76632771,121789305.15183216,549959226.8240921,-71105867.40762644,265963772.03490376,128537517.9904076
1981-01-31,873538374.1495823,141419648.6981846,118391641.9687016,246261773.20214388,-111665685.25412041,120014477.79184444,125671489.71383135
1981-02-28,836511900.6873566,424359742.1531145,69679678.95022553,263591215.45474824,-26616912.274869762,200191791.1428362,75077886.61792445
1981-03-31,917747035.4637603,98411638.20738497,170114947.76844504,250603520.81733057,3475795.3689801376,249102807.73735604,177845340.67136922
1981-04-30,1144895035.8904939,118434855.73527372,169543728.48852265,612666273.9703578,15683857.750237565,338350542.6515153,171230054.70435423
1981-05-31,1652677840.0606718,573804600.4001124,452637682.9435967,1787600207.3081868,598483862.5277178,609180861.8482081,356792387.21005046
1981-06-30,-7462364506.350227,-121620831.58475582,-688301093.1033293,-1657987418.3862934,-3181990138.6956043,204622488.9123384,-3074960319.5870657
1981-07-31,-10291655890.849533,-1445032224.5180132,-8057359345.537231,-4804401545.939174,-3695481180.516276,-3903138217.6863556,-13877868913.740177
1981-08-31,-3937091715.401781,-128655505.90501636,1682293251.9816246,-473332764.4147449,1748238488.2356565,1424455093.3019028,712916403.2100244
1981-09-30,1514266987.9437416,473041656.0243461,789135102.8285472,597018814.48094,692074665.7449589,822220080.3389852,914336278.2703187
1981-10-31,1565462685.0236166,759560942.4547268,639140766.6324134,447660330.0685731,555785562.3093196,764847516.680161,638857688.1048898
1981-11-30,2205613163.6752057,275905587.28344786,728635910.3804022,1640126248.1178184,1235840366.2512784,1057319015.5622755,839421600.0398762
1981-12-31,1059139219.2623285,376214275.57587874,146501592.83576012,218603915.22890833,-99696061.49821328,253575405.13938546,160125908.73167816
1982-01-31,939404592.1915102,545564197.6900302,431508137.73776793,1489926635.887957,680345767.0669539,802300268.9837481,477707042.52741563
1982-02-28,609498029.8191328,410487834.61423284,13138606.880622486,-112830509.75944553,-268406370.46584573,82017454.23715957,28933703.06929702
1982-03-31,939674898.1420654,971820017.8578153,185739772.76238015,955094372.3431187,571238410.5664301,431664347.86787874,201511970.1198855
1982-04-30,781381611.0105575,307876307.9884374,200372670.99602687,499952699.36537635,297166639.71986824,433054894.78948915,187910198.5696033
1982-05-31,841362755.9532813,237730905.6108673,145016499.04128215,289632160.26345396,-172682885.69989854,177876948.45233753,12721552.910932742
1982-06-30,-6684899708.501821,-213394897.47421876,-170920657.1173017,-325390899.5760805,-2696884027.423068,254458199.4433132,-3972675946.6665335
1982-07-31,-9147656971.521152,-1166102332.5847452,-7775046484.149185,-2844483660.969501,-1953248088.196122,-343727784.76300913,-9922255081.37249
1982-08-31,-3699040630.484047,-996509913.8060676,444761144.75055516,-2450676400.810987,-262442812.86016676,1224204644.5555315,-478873468.18988764
1982-09-30,2404551554.305092,390244261.98828363,875485878.8096428,1660403635.9420207,1971422457.3060768,1771751314.507429,901932182.7914855
1982-10-31,1021985931.3825912,1086674497.5364242,215001036.37104064,234685488.22566032,-121452892.76620436,254490745.60483855,237251363.3136881
1982-11-30,783479061.9323381,354236266.193935,215952192.87827495,607847914.2071929,233239469.4000955,143507166.43244955,233898204.8405447
