,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,1.9683757838696972e+45,22199516059.56863,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-02-29,1.9683757838696972e+45,19727223646.991486,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-03-31,1.9683757838696972e+45,104242613370.71298,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-04-30,1.9683757838696972e+45,23054466343.444748,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-05-31,1.9683757838696972e+45,371423796141.6515,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-06-30,1.9683757838696972e+45,-11483211123.580544,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-07-31,1.9683757838696972e+45,-785942468276.1544,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-08-31,1.9683757838696972e+45,-21694006737.95068,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-09-30,1.9683757838696972e+45,213013035489.99786,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-10-31,1.9683757838696972e+45,400969172427.89984,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-11-30,1.9683757838696972e+45,76217688822.6123,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1980-12-31,1.9683757838696972e+45,73624499871.66753,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-01-31,1.9683757838696972e+45,90279767870.84479,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-02-28,1.9683757838696972e+45,252659106730.46066,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-03-31,1.9683757838696972e+45,93993959139.4974,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-04-30,1.9683757838696972e+45,59422046391.93124,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-05-31,1.9683757838696972e+45,128345838946.86504,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-06-30,1.9683757838696972e+45,-20387510990.139557,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-07-31,1.9683757838696972e+45,-390292439582.5912,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-08-31,1.9683757838696972e+45,-140534793790.2961,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-09-30,1.9683757838696972e+45,398151234937.1146,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-10-31,1.9683757838696972e+45,240443483524.9382,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-11-30,1.9683757838696972e+45,66438733955.16915,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1981-12-31,1.9683757838696972e+45,202106707114.73822,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-01-31,1.9683757838696972e+45,113616714557.77354,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-02-28,1.9683757838696972e+45,183558562927.77438,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-03-31,1.9683757838696972e+45,216541235929.40927,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-04-30,1.9683757838696972e+45,86437933446.91689,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-05-31,1.9683757838696972e+45,38146323711.95786,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-06-30,1.9683757838696972e+45,-111707814481.894,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-07-31,1.9683757838696972e+45,-711504334697.0679,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-08-31,1.9683757838696972e+45,-87721694428.25087,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-09-30,1.9683757838696972e+45,71061564541.29099,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
1982-10-31,1.9683757838696972e+45,272787719724.13547,1.9683757838696972e+45,1.97265188694879e+45,3.5606465317877555e+45,1.9683757838696972e+45,2.2826526391809442e+45
