,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,7792688558.39844,434085892.2057316,1940452487.3988423,7553897454.257088,436589143.5923147,3603162575.8117566,1884090401.8770196
1980-02-29,5602594595.635715,412517085.9737573,875610661.9387113,1371297999.5775151,-366813981.0478756,936670817.8015244,949743547.5131102
1980-03-31,7972530001.161488,981467160.3769556,1686935372.4614708,4024555889.3728595,1493009677.4572773,2836586526.0795684,1775146609.420841
1980-04-30,6145192430.147416,75419382.83926435,746927965.9755138,2219321495.7785897,498749479.6270759,1786934424.4762838,481457195.8243398
1980-05-31,7434106658.200579,2763211598.1455946,1228708876.4576368,4654055900.059323,-820904220.825635,2564897022.8613863,583363689.1158762
1980-06-30,-4016488142.9319515,-2673974175.872041,2040197140.891419,-2245210576.7345605,-8439895107.153997,-2040066441.021881,-1371709682.8841252
1980-07-31,-38151278080.07332,-20954715282.58558,-32694475771.349754,-27867947576.895916,-21929939485.413494,-12985850331.934742,-51189533875.32692
1980-08-31,1670979735.0470371,-11081312901.377195,12944399954.279871,4995175882.266558,9893303140.5236,21530179914.244053,10153058549.805183
1980-09-30,10770462509.366499,2143166922.9789114,2951252042.1209307,9368577379.812773,2550316633.596726,6138440573.732114,2145413211.2921493
1980-10-31,5089385153.495684,3735273301.9505773,501622480.0825177,345131921.8058611,-2255925079.344552,684805839.5505651,363955673.82455176
1980-11-30,11115770844.241444,1458363458.9314628,3386690804.4035387,8620482039.962902,2911977502.5694494,6732214641.356138,3592003245.413013
1980-12-31,5273547791.963732,291424060.61243284,496821980.45571977,3637777717.54507,-223495194.4237626,773303100.6693287,462275143.9176889
1981-01-31,3974089674.2206535,436294169.08396214,575745108.8609648,1399287881.7810392,-693953515.5604913,416506176.0921325,537385489.2077831
1981-02-28,3760612311.6463475,1467533224.383133,235861522.8103805,1261286619.3177135,376846881.8645263,256831058.2844816,196078451.2056093
1981-03-31,4643875279.198973,365163241.26953256,715559514.4346423,1427932859.9303231,438060278.20451665,1082529679.1121478,673746314.5136292
1981-04-30,5158499945.762658,374531088.87779266,767161110.8941153,2281848152.9652114,-98073064.99532132,1148537071.0151842,624454871.5405779
1981-05-31,7143613353.621555,2166855395.1684594,1885282677.3262985,4857058716.425296,478938159.05208385,2115970109.943081,1195886392.9805899
1981-06-30,-30535127449.388847,-692422595.5516698,-11426089907.949785,-14440233292.460066,-16944321906.818125,-26669165516.414543,-21058183983.171146
1981-07-31,-43559273593.69784,-16594002843.12864,-39204898416.46361,-38144954821.369934,-18192206226.65207,-13640901117.848776,-69846596966.39024
1981-08-31,-17061487520.961609,-6496364454.425448,6490319288.589826,-3789962614.255143,3335056253.772525,7951511695.922554,-2099276289.866025
1981-09-30,7494691874.00524,1881145673.4639103,3125755364.7700157,4607883427.612127,-1551109124.2792933,3840982749.782365,2408865593.281396
1981-10-31,7707722741.422976,3097480576.475316,2748257383.648247,2967725429.593393,1097408315.089559,3835210240.3741856,2623432922.7060785
1981-11-30,8382152330.304676,1116734594.894122,2723223146.88317,6726678113.460685,2992231218.9061327,4222527343.746464,2852902602.6907706
1981-12-31,4352143910.918251,1535840394.536834,595178283.7419324,701281395.2264475,-798878478.5733836,483946216.548528,589215293.6305403
1982-01-31,4568107052.272825,2269644945.5087223,1683332473.6015625,7220215778.031493,894527319.3038052,3821223064.971317,1731442443.1721158
1982-02-28,2646429097.9981446,1544603114.1629028,74440346.37540697,-260495794.25812227,-578214727.6774678,378371605.5723518,74206799.91086341
1982-03-31,3836897903.4216576,4625617158.04416,759302864.3475983,4049539452.688096,1064190770.2080672,1999387070.3272896,752129649.1021152
1982-04-30,4349160539.885684,1162655310.626143,952246351.6860355,2484146341.1588726,998909221.4594643,1417566861.214626,784991874.2814728
1982-05-31,3663539371.864762,1010179428.6430678,529555436.40102094,-1326637798.7502415,-1219521267.6950252,413416457.5651676,-191860023.10853165
