,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,912960762162.5488,297460221205.0345,819696013623.2345,855421414333.6414,1021595133852.7472,817777535329.5447,726024170998.7452
1980-02-29,469011715159.16016,159800488289.5097,318663693599.1111,468665470475.3769,301133876167.2966,434753901884.1537,290276890253.192
1980-03-31,832362531400.7708,713840138703.1073,744630081063.3141,969869118743.3848,907731917299.2473,918153443610.18,689650764688.4471
1980-04-30,504434358815.90436,329879494276.3716,394352616537.07465,473455973675.45776,383088650036.87665,458160836123.13477,280963997850.71265
1980-05-31,1233267847982.2312,1439738032073.418,1278273873841.1965,1279125896181.9856,1351775888468.7854,1522170758334.735,877874984648.4249
1980-06-30,1238776580626.0522,333773559423.1633,1815147647636.1592,1699397821179.9285,1835891580305.1277,2017753574582.592,1197467615893.1494
1980-07-31,-698804656079.9164,-95958297971.87378,594260528490.332,355818812480.5432,580389744719.8875,534968511606.3954,-586873025206.6239
1980-08-31,392335452113.2973,161144452306.27475,1109318862564.6174,812312628380.0046,1007949413154.7091,1239723698221.714,571337507918.6051
1980-09-30,360160051245.042,1009639885932.0643,358545135616.3393,508039986588.246,432655127428.42145,502624778775.8928,234662567204.45834
1980-10-31,418350836223.9078,740085376974.66,300265048919.0328,645287201482.4893,330627754173.7199,491941519385.4628,236675291771.82318
1980-11-30,1048136522685.4569,655734520425.1396,965159296351.9037,991414037136.0798,1172692549362.083,1077722080456.0292,906616610269.141
1980-12-31,559116609595.1332,213010275340.3273,456361018509.47064,647606240266.9532,565668870783.3948,595726084808.8019,412001803934.28
1981-01-31,576755974919.3142,142946340571.21628,437459686410.47424,628870621241.2882,566483160272.8718,546915664850.27765,435463966181.9964
1981-02-28,331074409830.77716,245210783287.02127,185981124661.37415,267561421703.72522,202687365983.79874,273178930134.8795,145241000513.00827
1981-03-31,424963294534.331,476847685017.31616,309612541460.39954,360640266207.8655,323328997356.7114,342518485565.69135,263557004632.26376
1981-04-30,776212202670.0454,229122774303.6044,631679084253.6106,894966792201.8718,574087735937.311,778492617781.7594,495019701348.4375
1981-05-31,791350552219.7301,330647889579.971,796456454974.6511,552908303007.4683,595508352729.401,773150647441.0194,478031751084.52484
1981-06-30,-783917516858.024,705226764380.849,-502038198351.04913,-230628142798.80682,-132125085741.01547,-204214929146.66812,-885493092514.3732
1981-07-31,-828052680028.4674,-217044498771.35736,211642048003.2882,-136848463045.34459,138823859476.53992,-149816066713.2022,-1080918353131.8749
1981-08-31,669815286905.5591,51010398267.78265,1255686148803.8628,1234435579186.6042,867074513797.4329,1167713142040.4778,520010955219.7307
