,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,690629115719.8793,359502351587.1268,596569965289.1746,702409754069.6019,891606235682.0763,670810214157.3236,533002033854.52576
1980-02-29,429059824492.00616,269268576610.77097,342590650831.9818,432362310649.52014,363256246848.82886,472783945021.3903,294154479302.0738
1980-03-31,707260881656.6045,855792112846.7197,601784544375.5392,818530180080.6643,821304846105.8043,762176863197.2274,551763862024.8633
1980-04-30,432921663791.3213,418235151381.5314,346344718892.252,454786638876.6937,369339741795.9057,444024050736.0059,252392527808.4932
1980-05-31,1128605675538.3008,1272272441535.6108,1117661372616.8142,1196411662865.7307,937870270681.043,1326520993069.0356,788238816008.5814
1980-06-30,1276556566390.5984,688637081166.2301,1495675103204.5642,1210495415889.1519,1429949652293.175,1454004276141.1445,963589635826.4552
1980-07-31,268881240300.36365,463055587381.9074,881214390917.1354,815082280999.7634,695148111997.3729,854229462131.2355,-123925915809.56401
1980-08-31,481076600188.345,767690917639.1837,849255207323.4945,664254977360.6227,680549354647.7144,755260537408.6584,519777648123.602
1980-09-30,341436721529.2506,942238562177.6438,306364684685.31177,476972111903.2359,400066814780.6706,454197627749.114,241099647681.45776
1980-10-31,388408510752.68304,585109054101.553,332460382104.3255,691071845692.218,418782748302.20636,491612619580.2004,271031497894.03046
1980-11-30,831405590466.7512,635447590719.5117,722319881897.8622,821115708856.6244,950774563826.6001,851956081767.2618,683092562082.2002
1980-12-31,471115588725.6704,280078463328.10504,392831294561.7347,585227708215.7887,467705453106.08,524973067698.58496,367319896697.46576
1981-01-31,457423718328.9752,172222774691.40823,358759099714.7674,617716167901.0859,510657717963.09174,520303183675.1442,340183020793.2148
1981-02-28,289877841884.2348,232455894715.03043,191983987059.95816,281278772872.3142,282755302944.56366,287420216645.7355,151595104152.09445
1981-03-31,324814792759.4419,602232572322.2828,242630465908.82422,327811235762.8193,323332418605.4631,338895299917.05176,198867595256.14172
1981-04-30,720782327996.5532,406969130266.4854,636328519655.1746,816131395052.6312,671761393647.062,801020637392.9253,508186273262.22986
1981-05-31,649596488094.0857,349228024397.27496,545940115639.3106,470866673363.72797,385168914818.9599,560995041635.4983,312229681361.09973
