,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,1.2929413909076296e+35,5.8808308839625845,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-02-29,1.2929413909076296e+35,3.7462777009608317,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-03-31,1.2929413909076296e+35,14.421229419431368,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-04-30,1.2929413909076296e+35,1.082873315774944,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-05-31,1.2929413909076296e+35,32.05964987982291,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-06-30,1.2929413909076296e+35,-197.59791844780688,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-07-31,1.2929413909076296e+35,-708.6015652722451,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-08-31,1.2929413909076296e+35,-461.5064057135867,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-09-30,1.2929413909076296e+35,-33.98355935644553,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-10-31,1.2929413909076296e+35,68.73845214459018,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-11-30,1.2929413909076296e+35,25.064753402059345,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1980-12-31,1.2929413909076296e+35,3.09069625312031,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-01-31,1.2929413909076296e+35,3.33938024842277,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-02-28,1.2929413909076296e+35,15.04585086510056,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-03-31,1.2929413909076296e+35,2.8390187708794503,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-04-30,1.2929413909076296e+35,2.916996414680531,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-05-31,1.2929413909076296e+35,22.878910790047428,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-06-30,1.2929413909076296e+35,-106.05780818681097,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-07-31,1.2929413909076296e+35,-656.0776088622758,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-08-31,1.2929413909076296e+35,-403.1165856596889,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-09-30,1.2929413909076296e+35,15.718117917654702,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-10-31,1.2929413909076296e+35,55.87553424352244,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-11-30,1.2929413909076296e+35,26.606111616475655,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1981-12-31,1.2929413909076296e+35,33.99281689213314,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-01-31,1.2929413909076296e+35,41.01738584495128,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-02-28,1.2929413909076296e+35,18.049553347830212,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-03-31,1.2929413909076296e+35,64.21885451307081,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-04-30,1.2929413909076296e+35,11.695802537680068,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-05-31,1.2929413909076296e+35,17.220058418064944,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-06-30,1.2929413909076296e+35,-132.42233283811197,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-07-31,1.2929413909076296e+35,-525.255997978126,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-08-31,1.2929413909076296e+35,-379.7424756154317,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-09-30,1.2929413909076296e+35,-34.11612128431488,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-10-31,1.2929413909076296e+35,87.49630669139222,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-11-30,1.2929413909076296e+35,22.93595332002083,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1982-12-31,1.2929413909076296e+35,28.880101186406485,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1983-01-31,1.2929413909076296e+35,14.870009251180884,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
1983-02-28,1.2929413909076296e+35,22.87592859421547,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.2929413909076296e+35,1.8076223533867384e+35
