,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,595.4499791696695,124.3186636635782,444.1940034373463,617.7036487774425,625.1035144938078,595.3031062134266,415.2206676261518
1980-02-29,264.8140688748153,167.3782595079285,239.26367676192967,204.178080448091,280.1122979943698,285.1264658265046,225.70307654819493
1980-03-31,147.64634777254471,370.0309135079591,135.61594753559785,119.41079920407141,75.83651838491207,119.31892860944822,135.72859968771706
1980-04-30,65.05255481042694,173.23177340662156,83.67066882143344,36.11201081542414,-16.5276692691378,36.753347055849495,73.5784633916504
1980-05-31,-145.54422362122506,-106.35305858834168,-36.371043719123705,68.2489398977895,-61.22029793593124,68.09855049125244,-74.77845555586589
1980-06-30,-300.03111959859984,-184.98442526958863,-166.47089909959516,-128.44652295227633,-251.3170553793732,-27.361593530118583,-214.42849907278244
1980-07-31,-374.31107981380956,-356.23754928770353,-278.6607125841222,-303.786862094446,-334.36676463657216,-246.51653634980812,-289.02389619999695
1980-08-31,-387.609182015594,-369.85521314735684,-233.24686007197843,-256.29176525782674,-294.8353530467886,-255.38026020604804,-337.15592259807516
1980-09-30,-117.75820044976115,-110.48904625776555,25.260581677154438,-43.71157425981548,-18.301320036394856,-19.41891952568744,-77.67209455933745
1980-10-31,219.5305823826483,71.5852892796035,245.78554088791074,223.5099537927529,247.58618838191987,322.51591982982586,220.82113448773868
1980-11-30,138.6610798315909,144.19864986488082,132.69290924339577,131.7648206494184,104.05324703442464,131.9229428177833,127.01087013374325
1980-12-31,200.6975858950532,90.66999880122997,182.12936907093282,213.31085647672967,96.8368401488649,189.19198456753657,176.97754646038752
1981-01-31,175.9862896509759,76.08063038303403,153.6523511283294,120.59510614496158,154.36377303369585,136.56671905036742,153.93893363862514
1981-02-28,108.69978317136155,66.78680026465807,67.68215183137602,22.51963226879514,-27.97934724999268,35.61418391363237,72.6911670220483
1981-03-31,81.46564314941573,159.69457142377289,59.623671641877934,37.36688401398408,51.474003424299255,55.54451476838301,51.26326779473555
1981-04-30,82.51363551371297,157.27636280650273,123.37563858964504,94.85928334882159,57.98059081514851,103.63594792709237,102.4259949928167
1981-05-31,-6.449317034399934,17.193080061284157,122.6916486940926,121.4875579629005,57.762878046867954,156.90001446930788,84.6388950559788
1981-06-30,-351.5256400074265,-179.69763314649433,-257.87766814260954,-180.91954223924768,-284.47245642568197,-55.6891546895481,-244.0351238590612
1981-07-31,-434.2761363407323,-309.2736799692295,-341.85357282050705,-514.8130414322619,-445.38367029812053,-426.6724305167855,-405.76301865615847
1981-08-31,-394.833410853827,-339.9615974104553,-240.59519055394892,-353.769587246253,-306.63969206155383,-283.7490918503088,-420.43054153137206
1981-09-30,-149.74043647464626,-84.15339924479558,43.22045188303239,-57.548437981078635,-109.07423054322955,-30.631369610597748,-121.0795472050212
1981-10-31,75.22391724229725,63.41985836463893,79.95887136331699,34.81099543495896,16.734629523023536,51.212197170649105,77.6817412418776
1981-11-30,177.7072044935843,71.17353606892854,149.32981592149906,82.73112890268852,68.4188239875531,141.08183533342512,139.4655773868341
1981-12-31,139.6708439038129,228.74366806773014,118.2465097278981,215.05030933232553,127.83257018409908,126.79351902761546,116.59397449410146
1982-01-31,187.43404696407288,204.24919236738432,197.28435850172517,214.21121725575034,259.05019004041014,148.30894329597155,189.0700338085111
1982-02-28,207.0111032084123,141.48149626568187,169.10534183609258,172.61964627525916,253.45013164209433,162.6280856273424,171.12051432561458
1982-03-31,176.5359600470017,278.211346887229,146.84867742317937,98.90386652206834,128.98260792715394,125.98171846270009,145.27689161596493
1982-04-30,106.59462898128515,88.12842508998489,136.6935237893008,92.50913895259806,122.93889242799872,116.82424850825737,125.45225168395218
1982-05-31,-68.03519551874436,65.79542555279683,14.728762063265375,6.256013468813238,-26.24066808583803,62.929324227700754,5.981353856586556
1982-06-30,-223.963117913681,-51.412566245209945,-140.90420390293914,-81.05253856186856,-113.77370747797241,76.8415916405406,-244.34255738318797
1982-07-31,-402.2613967451655,-324.3724344888474,-297.498602058744,-361.77687611146575,-346.78580823460396,-290.20887746319875,-385.5963171979223
1982-08-31,-239.63637765189958,-307.15090443007875,-93.09748597292544,-234.64319869373162,-122.2525436174004,-109.00888772780898,-218.76285189387207
1982-09-30,80.92340134437491,-37.65923239049475,171.53562188496068,66.22033619336649,173.88325937790128,130.3520969045257,129.73413928670436
1982-10-31,211.28521172727366,92.90280101055438,233.95569491424402,251.50842813116472,255.1570146934972,231.6498706863604,216.11856849571674
1982-11-30,181.6231073156019,169.71658428783564,143.75030317389806,101.48786286819393,71.21052102604366,125.12829587912205,147.37983544344934
1982-12-31,269.6251087887757,94.34075677457959,241.20393188243605,208.15820405168424,275.41794443106363,234.00588702746685,235.67787599830814
1983-01-31,96.5095288624365,149.94907548381505,60.96640943801248,49.376857689919746,17.155326733557274,28.17676306035845,68.82891351381295
