,ANICE-ITM_Berends,CESM_kampenhout,dEBM_krebs,HIRHAM_mottram,NHM-SMAP_niwano,RACMO_noel,SNOWMODEL_liston
1980-01-31,26.033315720049764,26.01246836179816,22.275975945570153,18.094968729666768,8.376935514473674,17.446026880641245,18.15318743176262
1980-02-29,25.506795799070506,12.317323391321054,21.208267680557537,24.242306108893466,19.75292030046423,26.369611263411816,19.458176949808905
1980-03-31,23.65711327062087,44.575366813178924,20.69765639483124,21.118658540976707,19.88145389263363,21.062906257022437,17.63090873065914
1980-04-30,32.8569743427219,13.262899796245058,31.897318764814752,36.60168820481594,32.49004422605081,38.10292650631189,26.867865618208427
1980-05-31,15.26477351257646,28.130335099051642,25.40645783262249,12.180710634819492,7.7849846773542355,8.505202843206343,3.941155068692213
1980-06-30,-31.87880773584457,-6.280530199374341,-19.543192029693387,-5.920380690294477,-12.834442686839024,-21.64110666020415,-46.86096897232561
1980-07-31,-54.28430712024519,-15.589584650947383,-43.93285090573331,-10.606344222891458,0.9217662833640916,-33.6322833270911,-99.28646594025408
1980-08-31,-46.890457939338596,6.108150770883817,-24.479653610610374,-31.007860484123444,-15.943602921779217,-32.57189220914889,-59.46154796906798
1980-09-30,16.38952571724141,47.113879753023234,22.78466727055238,19.355450244652747,18.345160718840766,18.190720834839603,14.845192110352775
1980-10-31,26.647979752971008,20.90980754926329,23.786769762982388,28.745220627095936,23.868496064340878,29.136625279642814,21.2332477922138
1980-11-30,48.043697094364994,38.00318287005605,44.94485060951388,48.466599891154594,54.89730635326809,44.45091616713828,43.85667502949238
1980-12-31,25.530415361232176,21.603052454774456,22.821639903713706,29.95654162678234,25.949269711199367,27.125221682160163,21.285039458211674
1981-01-31,31.573630363584627,11.668261753882275,26.75032704999454,31.85814885486564,32.625613289244576,31.742861776973157,26.026540328630684
1981-02-28,27.692745658400618,14.795711792240924,19.81975664380713,24.566369203342305,23.174788412531846,23.459776955015894,19.667518554079127
1981-03-31,14.20455165431778,35.86089627914092,8.66648479384732,12.317596763827549,8.822840476496845,11.801214909329099,6.671104304142622
1981-04-30,30.813183940263016,28.325819223667335,27.5341707412067,28.8788172674859,21.72461303422114,31.05178434459494,21.910793809719575
1981-05-31,26.970701410177202,15.98794295927723,27.570230808896095,25.148153028702335,11.736724748794845,20.195966671284648,13.618123095732722
1981-06-30,-40.473220132062764,38.19026482620609,-31.603828862432334,-5.3930827917985225,-17.91708576416732,-22.960024356077422,-60.69651124626999
1981-07-31,-41.30218810904276,2.6515909079184103,-29.824182315995504,-12.483684021724445,17.46661391315758,-21.439872926532942,-75.64005748963076
1981-08-31,-17.76193762450955,-23.89450322609493,23.770919087417433,4.286613530072547,27.376394407438337,8.857375701965688,-15.208361534140245
1981-09-30,26.571084086862438,83.30276809927578,33.461921221412084,33.6912915396034,32.429203647228704,30.843254876074482,23.21364864487526
1981-10-31,37.67924308230451,36.16787248852222,32.97892184356565,33.23788279774502,30.67015750808991,32.988551733892386,31.355232628290327
1981-11-30,25.667351826498287,35.91411787917438,19.71197701182496,20.62260011538127,16.76710371985367,17.48186701424213,18.275093849559987
1981-12-31,24.4850671929182,55.69097508851831,20.09893279132457,24.220914059214692,19.196446106021213,25.198532151729182,16.146145807436596
1982-01-31,15.686213577357604,26.8631040499532,12.23379659961381,12.81042111590536,11.624724144042975,12.614502843811856,10.758250127498817
1982-02-28,16.088391253155677,26.860095516531977,11.753795727738053,6.50041021239489,3.2810282748874005,10.55373533945272,9.01639984164195
1982-03-31,20.17965457070079,26.98167580889402,17.798460315466375,19.115949620250838,17.017199571239765,20.274142000461833,14.790271325708117
1982-04-30,33.10760174767819,28.12298801287536,32.30650063706916,43.08163436585497,26.670669090246747,38.15905068588489,27.39352295340778
1982-05-31,17.949034545959858,7.36154912126766,19.012701473578264,19.832471494851468,15.248428186914522,20.025484776396638,10.391986975703823
1982-06-30,-29.353126565161272,-7.311524435774473,-20.243674807250994,-13.352378693752426,-24.15376539107179,-31.885918723385576,-38.8604222063593
